0.59584,0.66434,0.47742,0.51029,0.27007,0.26653,0.38611,0.40544,0.23499,0.22821,0.30481,0.35033,0.51169,0.50037,0.45643,0.43779,0.32578,0.28113,0.29247,0.31647,0.35201,0.32144,0.22251,0.20561,0.57438,0.53526,0.20478,0.19259,0.18999,0.18427,0.17363,0.1627,0.546,0.46621,0.1971,0.18867,0.47494,0.24011,0.20545,0.16147,0.26119,0.24715,0.3254,0.33271,0.28122,0.29366,0.34442,0.38253,0.33842,0.33793,0.27384,0.28889,0.27426,0.32892,0.26181,0.28665,0.31857,0.30392,0.34619,0.38996,0.3191,0.32246,0.20312,0.21776,0.33071,0.34884,0.33187,0.36122,0.32924,0.33271,0.26852,0.28554,0.32692,0.31605,0.23864,0.30231
0.5884,0.70369,0.4063,0.50163,0.26357,0.2758,0.40102,0.42091,0.23103,0.26009,0.32504,0.33465,0.53177,0.49312,0.42401,0.48395,0.24483,0.2656,0.2241,0.22714,0.38958,0.39672,0.14513,0.20678,0.59427,0.64566,0.18429,0.18025,0.14793,0.1584,0.1578,0.17145,0.45969,0.4686,0.1613,0.17788,0.4823,0.21274,0.25867,0.17168,0.31157,0.25487,0.54172,0.56396,0.37571,0.36485,0.60337,0.57618,0.48651,0.48012,0.30634,0.29409,0.37217,0.34251,0.375,0.36091,0.54756,0.53891,0.46016,0.43458,0.56414,0.54291,0.22962,0.19952,0.58588,0.57085,0.49482,0.45461,0.4656,0.44642,0.31918,0.31901,0.48386,0.42358,0.29779,0.4897
0.48119,0.49228,0.3246,0.28003,0.32283,0.3637,0.3315,0.32936,0.31082,0.3989,0.45313,0.42474,0.3645,0.42747,0.40191,0.37853,0.21742,0.23207,0.36623,0.33357,0.39813,0.47144,0.2916,0.28386,0.45405,0.40131,0.23666,0.25584,0.17776,0.16638,0.14718,0.15383,0.31748,0.30675,0.16767,0.2303,0.49626,0.29174,0.26396,0.27541,0.24447,0.22648,0.45812,0.38337,0.36273,0.30048,0.49452,0.42726,0.34327,0.3701,0.33514,0.29179,0.36454,0.32886,0.44384,0.37583,0.44798,0.46932,0.4074,0.32392,0.46812,0.44122,0.26673,0.29085,0.54247,0.52202,0.43191,0.46762,0.45192,0.43198,0.31882,0.26505,0.43527,0.41638,0.30975,0.43143
0.36441,0.36368,0.4276,0.38326,0.21892,0.23517,0.29983,0.28841,0.2283,0.24562,0.25848,0.28166,0.45082,0.42531,0.36745,0.35767,0.2149,0.20735,0.23117,0.24306,0.30239,0.3521,0.17772,0.18624,0.38731,0.37038,0.22247,0.23226,0.17963,0.18784,0.18128,0.18811,0.40363,0.39636,0.17765,0.17766,0.27302,0.24416,0.38279,0.32949,0.27105,0.29288,0.46047,0.46186,0.37385,0.38788,0.47571,0.48142,0.43047,0.42844,0.25843,0.28524,0.32416,0.29915,0.32598,0.34323,0.44044,0.4085,0.37998,0.39144,0.36693,0.36424,0.27511,0.31726,0.41258,0.43469,0.35034,0.36355,0.35837,0.32909,0.26634,0.2794,0.36911,0.35939,0.41461,0.36391
0.70152,0.70839,0.38699,0.3465,0.27462,0.33915,0.36596,0.41964,0.37658,0.34763,0.49714,0.42814,0.44641,0.30273,0.50513,0.51839,0.22278,0.19904,0.34767,0.31985,0.44685,0.26532,0.19517,0.16472,0.57814,0.65721,0.21423,0.19861,0.15439,0.14691,0.15245,0.13604,0.43183,0.35378,0.16408,0.12694,0.45796,0.25739,0.1062,0.11185,0.25894,0.21639,0.3844,0.32671,0.30244,0.27001,0.34231,0.39518,0.23293,0.26159,0.23356,0.2265,0.21801,0.20923,0.36713,0.36566,0.30981,0.31829,0.28584,0.32262,0.47611,0.4951,0.13608,0.14645,0.41936,0.44796,0.42321,0.4561,0.45078,0.46501,0.25058,0.24913,0.44125,0.5118,0.19316,0.32888
0.55488,0.55959,0.5919,0.55316,0.24645,0.27424,0.37518,0.44207,0.1966,0.2432,0.31697,0.41755,0.48578,0.50181,0.39233,0.48177,0.43694,0.37787,0.24348,0.31696,0.40042,0.34156,0.18297,0.2243,0.49119,0.40617,0.15597,0.18962,0.14998,0.18574,0.1811,0.17527,0.47971,0.49448,0.16111,0.14758,0.52627,0.27273,0.2603,0.23918,0.21335,0.23729,0.49192,0.46162,0.37347,0.31889,0.54589,0.51899,0.42257,0.37401,0.30503,0.30158,0.36693,0.3407,0.22934,0.2707,0.41896,0.40162,0.39274,0.42293,0.34582,0.33865,0.28869,0.34376,0.48019,0.43621,0.32857,0.32961,0.35581,0.3406,0.31761,0.27145,0.3565,0.35436,0.24928,0.31606
0.51541,0.50532,0.33265,0.31898,0.20861,0.21166,0.31952,0.29556,0.28285,0.30737,0.29552,0.31038,0.32103,0.33802,0.36481,0.29852,0.26065,0.27476,0.27709,0.25472,0.29338,0.30634,0.1615,0.19952,0.42044,0.38687,0.18703,0.17291,0.15886,0.16134,0.12914,0.16013,0.35851,0.31813,0.16008,0.17716,0.37014,0.22595,0.3158,0.32574,0.36092,0.39383,0.58723,0.58404,0.44316,0.48231,0.5411,0.51881,0.48106,0.49681,0.38756,0.38908,0.4306,0.45388,0.43778,0.431,0.50676,0.50505,0.48031,0.49238,0.62293,0.55018,0.35854,0.39026,0.55296,0.58439,0.48906,0.49204,0.51614,0.48059,0.37129,0.44556,0.51423,0.45868,0.41531,0.48158
0.29183,0.28632,0.35146,0.34592,0.24814,0.21926,0.32174,0.27772,0.17675,0.21515,0.24848,0.25289,0.37828,0.36082,0.29588,0.33635,0.24577,0.23974,0.19391,0.19632,0.27877,0.30519,0.24013,0.15351,0.27768,0.25286,0.16277,0.14338,0.1479,0.15518,0.16185,0.15237,0.35297,0.3698,0.16749,0.18022,0.30537,0.16955,0.36425,0.34493,0.29743,0.31903,0.33321,0.35607,0.33573,0.37263,0.4044,0.44496,0.43877,0.41439,0.34568,0.3319,0.36126,0.37074,0.34656,0.33497,0.40895,0.42816,0.45472,0.41699,0.30665,0.32032,0.33165,0.40746,0.25311,0.21208,0.32755,0.30837,0.31395,0.33161,0.34628,0.34716,0.31329,0.31559,0.33946,0.34338
0.26754,0.27479,0.28088,0.29536,0.22771,0.22753,0.28415,0.31892,0.17669,0.17988,0.21941,0.31707,0.35744,0.31889,0.2827,0.28349,0.18224,0.22027,0.19069,0.20057,0.29671,0.37068,0.16978,0.13119,0.21539,0.25503,0.1398,0.15039,0.13251,0.14152,0.15816,0.13474,0.31089,0.33568,0.21613,0.13476,0.2893,0.21001,0.24638,0.2398,0.28231,0.2848,0.36846,0.34024,0.29759,0.27802,0.38927,0.37077,0.34014,0.30039,0.27517,0.2717,0.2962,0.28093,0.35203,0.30685,0.3764,0.37671,0.328,0.28023,0.35197,0.3951,0.28813,0.27043,0.37648,0.38975,0.34587,0.37283,0.28823,0.31778,0.29154,0.26183,0.31725,0.34414,0.27913,0.32975
0.42946,0.37045,0.41928,0.32562,0.24469,0.23874,0.3432,0.31218,0.27186,0.27231,0.49557,0.2836,0.35386,0.34802,0.5058,0.32814,0.30841,0.25385,0.2887,0.2842,0.26977,0.27705,0.24585,0.18439,0.42605,0.31913,0.18956,0.18399,0.15206,0.11961,0.16679,0.15859,0.40362,0.33406,0.14902,0.15282,0.42326,0.25067,0.13343,0.13926,0.20071,0.21076,0.3106,0.3154,0.29738,0.2533,0.35137,0.36682,0.23905,0.33533,0.26941,0.22264,0.19595,0.26061,0.23209,0.25797,0.24765,0.26084,0.34402,0.32366,0.24049,0.25735,0.15289,0.17673,0.28222,0.25411,0.29432,0.21793,0.27913,0.28353,0.23575,0.2389,0.28137,0.25589,0.16955,0.24308
0.50662,0.457,0.33576,0.39274,0.16881,0.19175,0.24349,0.30684,0.17156,0.17388,0.21442,0.23776,0.31313,0.36066,0.27628,0.26954,0.18703,0.26339,0.18617,0.21846,0.25649,0.24716,0.18358,0.1977,0.52317,0.39489,0.13235,0.13407,0.1416,0.14442,0.15088,0.1422,0.31897,0.38387,0.15039,0.16127,0.38025,0.18561,0.23956,0.27872,0.32468,0.3117,0.60615,0.566,0.48279,0.43467,0.57893,0.59343,0.50347,0.49996,0.40921,0.34995,0.41488,0.42091,0.41614,0.38418,0.49326,0.4638,0.51831,0.50216,0.47384,0.44128,0.25105,0.31615,0.47795,0.51237,0.39923,0.41476,0.38966,0.39759,0.39006,0.32558,0.4577,0.44423,0.33095,0.39603
