0.59593,0.66438,0.47741,0.51076,0.26975,0.26639,0.38649,0.40563,0.23511,0.22827,0.30479,0.35043,0.51162,0.50054,0.45633,0.43778,0.32931,0.28144,0.29255,0.31653,0.35253,0.321,0.22316,0.20574,0.57469,0.5354,0.20481,0.19257,0.18996,0.18408,0.17408,0.16291,0.54588,0.46654,0.19705,0.18865,0.47506,0.24049,0.2054,0.16146,0.26125,0.24695,0.32541,0.33284,0.2815,0.2939,0.34435,0.38235,0.33852,0.33778,0.27393,0.28874,0.2743,0.32884,0.25997,0.28673,0.31853,0.30387,0.34603,0.39003,0.3192,0.32241,0.20318,0.21779,0.33072,0.3489,0.33184,0.36134,0.32903,0.33273,0.26862,0.28543,0.32694,0.31594,0.23859,0.30249
0.58863,0.70369,0.40639,0.50169,0.26363,0.27606,0.40118,0.42117,0.23098,0.26009,0.32485,0.33469,0.53176,0.49309,0.42347,0.48429,0.24482,0.26572,0.22411,0.22711,0.38953,0.39672,0.14515,0.20681,0.59448,0.64562,0.18441,0.18029,0.14787,0.15843,0.15784,0.1714,0.45974,0.46871,0.16137,0.17774,0.48222,0.21277,0.25882,0.17172,0.31143,0.25481,0.54172,0.56375,0.37562,0.36475,0.60343,0.57625,0.48678,0.48011,0.30636,0.29416,0.37255,0.34227,0.37463,0.36082,0.54767,0.53893,0.46021,0.43455,0.56411,0.54339,0.22951,0.19955,0.58567,0.57061,0.49482,0.45481,0.46565,0.44646,0.31919,0.31895,0.48379,0.42353,0.29803,0.48966
0.48101,0.49245,0.32464,0.27992,0.32279,0.36348,0.33157,0.32885,0.31057,0.39871,0.45262,0.42466,0.36448,0.42741,0.40103,0.37903,0.21729,0.23089,0.36619,0.3336,0.3977,0.47153,0.29169,0.28351,0.45411,0.40141,0.23659,0.25586,0.17833,0.16649,0.1469,0.1531,0.31745,0.30743,0.16761,0.23021,0.49623,0.29174,0.26401,0.27533,0.24433,0.22639,0.45829,0.38315,0.36259,0.30037,0.49477,0.42746,0.34373,0.37031,0.33518,0.29178,0.36527,0.32876,0.44388,0.37704,0.44812,0.46932,0.4077,0.32391,0.46811,0.44149,0.26684,0.29091,0.5426,0.52201,0.43127,0.46747,0.45179,0.43208,0.31897,0.26572,0.43525,0.41647,0.30975,0.43126
0.3645,0.36377,0.42764,0.38326,0.21889,0.23517,0.29981,0.28832,0.22827,0.24563,0.25845,0.28172,0.45083,0.42531,0.36744,0.35771,0.21492,0.20726,0.23117,0.24305,0.30237,0.35204,0.17771,0.18623,0.3873,0.3704,0.22249,0.23228,0.17962,0.1878,0.18126,0.18804,0.40359,0.39632,0.17771,0.17765,0.2732,0.24412,0.38279,0.32944,0.27102,0.29289,0.46051,0.46183,0.37386,0.38786,0.47573,0.48143,0.43052,0.4284,0.25839,0.28525,0.32408,0.29906,0.32596,0.34327,0.44045,0.40846,0.37996,0.39149,0.36693,0.36428,0.27511,0.31722,0.41254,0.4347,0.35023,0.36348,0.35844,0.32919,0.26633,0.27939,0.36905,0.35939,0.41463,0.36389
0.70177,0.70875,0.38739,0.34801,0.28234,0.33969,0.37984,0.42108,0.37599,0.34742,0.49843,0.4321,0.44663,0.30359,0.50578,0.52052,0.22307,0.20079,0.34783,0.31961,0.44701,0.26742,0.19644,0.17014,0.57811,0.65717,0.21408,0.19869,0.15467,0.14702,0.15268,0.13617,0.43128,0.35379,0.16415,0.12715,0.45848,0.25784,0.10623,0.11177,0.2585,0.21505,0.38574,0.32879,0.29963,0.27197,0.34232,0.39518,0.23142,0.25916,0.23315,0.22614,0.21763,0.20839,0.36762,0.36844,0.30972,0.3185,0.28606,0.32354,0.47502,0.51152,0.13614,0.14651,0.41933,0.44795,0.42289,0.45602,0.45045,0.46425,0.24944,0.24901,0.44114,0.51085,0.19298,0.32791
0.55487,0.55959,0.59195,0.55309,0.24653,0.27424,0.3752,0.44212,0.19658,0.24316,0.3169,0.41743,0.48582,0.50179,0.39233,0.48174,0.43697,0.37788,0.2435,0.31698,0.40059,0.34137,0.183,0.22439,0.49124,0.4061,0.1561,0.18957,0.14998,0.18573,0.18112,0.17522,0.47971,0.49444,0.16109,0.1476,0.52632,0.27284,0.26033,0.23922,0.21335,0.23728,0.49185,0.46161,0.37347,0.31885,0.54591,0.51901,0.42262,0.37409,0.30503,0.30158,0.36696,0.34067,0.22933,0.27076,0.41898,0.40173,0.39268,0.42314,0.34575,0.33864,0.28875,0.3438,0.48012,0.43615,0.32859,0.3295,0.35578,0.34057,0.31762,0.2714,0.35649,0.35439,0.24933,0.31599
0.5154,0.50532,0.33266,0.31896,0.20859,0.21165,0.31956,0.29555,0.28287,0.30745,0.29556,0.31042,0.32102,0.33805,0.36478,0.2985,0.26063,0.27472,0.27707,0.25467,0.29344,0.30636,0.16151,0.19955,0.42034,0.38677,0.18706,0.17285,0.15886,0.16135,0.12914,0.16012,0.3585,0.31813,0.1601,0.17711,0.37013,0.22594,0.31578,0.32573,0.36091,0.39383,0.58724,0.58404,0.44313,0.48232,0.54108,0.51875,0.481,0.49676,0.38756,0.38905,0.43067,0.45391,0.43776,0.43101,0.50677,0.50505,0.4803,0.49238,0.62291,0.55016,0.35855,0.3904,0.55288,0.58439,0.48908,0.49204,0.51609,0.48057,0.37131,0.44553,0.51421,0.4587,0.41534,0.48158
0.29178,0.28637,0.35156,0.34592,0.24814,0.21925,0.3217,0.2777,0.17674,0.21514,0.2485,0.25289,0.37825,0.36065,0.29589,0.33637,0.24583,0.23974,0.19399,0.19664,0.27879,0.3053,0.23994,0.15356,0.2777,0.25285,0.16275,0.14335,0.14797,0.1551,0.16189,0.15232,0.35287,0.36983,0.16758,0.18024,0.30541,0.16959,0.36424,0.34486,0.29758,0.31904,0.33323,0.35602,0.33578,0.37262,0.40443,0.44498,0.43877,0.41446,0.34567,0.33213,0.36124,0.37072,0.34656,0.33499,0.40886,0.42775,0.45473,0.41688,0.30667,0.32033,0.33165,0.40741,0.25307,0.21204,0.32748,0.30834,0.31404,0.33168,0.34633,0.34708,0.31328,0.31556,0.33944,0.34341
0.26758,0.27478,0.28075,0.29523,0.2277,0.22749,0.28396,0.31891,0.17681,0.17986,0.21908,0.31709,0.35767,0.31894,0.28249,0.28331,0.18257,0.22076,0.19075,0.20071,0.29657,0.37067,0.16949,0.13119,0.21542,0.25497,0.1399,0.15035,0.13255,0.14146,0.1581,0.13477,0.31075,0.33617,0.21599,0.13489,0.28939,0.21004,0.24635,0.23982,0.28238,0.28482,0.36842,0.34021,0.29766,0.27802,0.38926,0.37082,0.33999,0.30029,0.27514,0.27174,0.29639,0.28093,0.35194,0.30721,0.37639,0.37671,0.32803,0.28024,0.35191,0.395,0.28814,0.27047,0.37632,0.3897,0.34584,0.37294,0.28819,0.31781,0.29162,0.2617,0.31724,0.34444,0.2791,0.32967
0.42948,0.37043,0.41927,0.3256,0.24468,0.23871,0.34319,0.31214,0.2719,0.27231,0.49559,0.28354,0.35382,0.34794,0.5057,0.32802,0.30842,0.25391,0.28873,0.28417,0.26975,0.27698,0.24584,0.18437,0.42606,0.31905,0.18965,0.1844,0.15208,0.11966,0.16675,0.15863,0.40358,0.33401,0.14901,0.1529,0.42328,0.25066,0.13344,0.13925,0.20071,0.21075,0.3106,0.31542,0.29739,0.25329,0.35143,0.36682,0.23906,0.33537,0.2694,0.22265,0.196,0.26064,0.2321,0.25798,0.24766,0.26084,0.34402,0.3237,0.24054,0.25741,0.15293,0.17672,0.28241,0.25451,0.29521,0.21794,0.27916,0.28352,0.23576,0.23887,0.28132,0.25587,0.16952,0.24306
